unique_key,location,on_street,off_street,borough
3852177,,,2437 FOREST AVENUE,STATEN ISLAND
3995108,,,461 7TH AVENUE,MANHATTAN
3933558,,,,
4008161,,,,
3906026,,,,
3882594,,,,
3827751,,FDR DRIVE,,MANHATTAN
3938129,,,,
4008598,,,,
4005591,,,,
3884498,"(40.8266476, -73.9391442)",,,MANHATTAN
3867251,,,,
3926229,,,,
4039780,,,239 JOHNSON AVENUE,BROOKLYN
3851755,,,,
4026023,,,,
4016596,,,214 NORTH 4TH STREET,BROOKLYN
3955204,"(40.5965186, -73.977489)",,,BROOKLYN
3897809,,,31 MENAHAN STREET,QUEENS
3922726,,,,
4053472,,,,
3934420,,,1446 ARTHUR KILL ROAD,STATEN ISLAND
3863916,,BAYCHESTER AVENUE,,BRONX
4009934,,,,
3847376,,,,
3933811,,,,
3825337,,,,
4041494,,,,
3908340,,,,
3960549,,,,
3874810,,,,
4032749,,FARMERS BOULEVARD,,QUEENS
3886644,"(40.6152484, -74.1574632)",,,STATEN ISLAND
3855116,,,44 PINEHURST AVENUE,MANHATTAN
3988334,,,,
3885670,,WHITESTONE EXPRESSWAY,,QUEENS
3922915,,,,
4039820,,,,
3822007,,,416 8TH AVENUE,MANHATTAN
3944319,,,152 RICHMOND HILL ROAD,STATEN ISLAND
3867343,,,,
3920736,,,1737 BELT PARKWAY,BROOKLYN
3886840,"(40.6668863, -73.9949048)",,,BROOKLYN
3925348,,BELT PARKWAY,,BROOKLYN
3890409,,,,
4042276,,,,
3970192,,GRAND CENTRAL PARKWAY,,QUEENS
3954334,,,,
3820877,,,,
4028019,,,55 EAST 65TH STREET,MANHATTAN
3996231,,,,
3947476,,EAST 10TH STREET,,MANHATTAN
3883335,,LONG ISLAND EXPRESSWAY,,QUEENS
3861835,,,,
3981530,,,,
3899050,,,,
3988609,,LONG ISLAND EXPRESSWAY,,QUEENS
3937695,,152ND STREET,,QUEENS
3837547,,,155-03 HORACE HARDING EXPRESSWAY,QUEENS
4002242,,,2093 WEBSTER AVENUE,BRONX
3924464,,,194-41 109TH ROAD,QUEENS
3905259,"(40.757906, -73.9776394)",,,MANHATTAN
3946777,,,78-21 ROCKAWAY BOULEVARD,QUEENS
4033486,,,,
3910001,,,,
4029630,,,1431 BRUCKNER BOULEVARD,BRONX
4048154,,,,
3975217,,,,
3960134,,,,
3861085,,,,
3970309,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3920698,,,,
3841387,,,,
3936228,,,,
3965949,,,,
3894003,,,,
3970590,,TARGEE STREET,,STATEN ISLAND
3944034,,,,
4002326,,,81 EAST 115TH STREET,MANHATTAN
3898497,,,25-01 CRESCENT STREET,QUEENS
3905588,,,225 VARICK STREET,MANHATTAN
3828388,,,,
4030867,,,,
4050718,,,1700 CROSS BRONX EXPRESSWAY,BRONX
3892349,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3880295,,,,
3892938,,,,
3895934,,,,
3999664,,,,
3932269,,,534 SUTTER AVENUE,BROOKLYN
3879141,,,,
4013881,"(40.7769271, -73.8739659)",,,QUEENS
3925500,"(40.7607296, -74.00205799999999)",,,MANHATTAN
4034913,,,,
4005957,,,,
4031042,,,,
3893200,,WHITESTONE BRIDGE (TOLL),,QUEENS
3842970,,,,
4012168,,,,
4000906,,,2 WEST 37TH STREET,MANHATTAN
3993378,,CROSS ISLAND PARKWAY,,QUEENS
3942202,,,125 TAYLOR STREET,BROOKLYN
3984511,,,,
3939081,,,,
3839530,,ESSEX STREET,,MANHATTAN
3999091,,,,
3948112,,,131 OLD TOWN ROAD,STATEN ISLAND
3892567,,,6017 BROADWAY,BRONX
3976547,,,,
4025659,"(40.8159028, -73.930711)",,,BRONX
3830605,,,,
4021736,,CLOVE ROAD,,STATEN ISLAND
3922986,"(40.64495610000001, -73.97433699999999)",,,BROOKLYN
3927608,,,8423 FLATLANDS AVENUE,BROOKLYN
3832807,"(40.7627837, -73.8355757)",,,QUEENS
3970958,,,968 3RD AVENUE,MANHATTAN
3895125,,,,
3903711,,,97 SANDS STREET,BROOKLYN
3933098,,,2381 86TH STREET,BROOKLYN
3976619,,WEST 12TH STREET,,MANHATTAN
4037121,,,,
3856568,,JACKIE ROBINSON PARKWAY,,QUEENS
3831215,,,,
3988590,,,,
4051179,,,108-49 UNION TURNPIKE,QUEENS
3962140,,,,
3928230,,,,
3946232,,,,
3915442,,,,
3867146,,,1779 BELT PARKWAY,BROOKLYN
3885692,,BRONX RIVER PARKWAY,,BRONX
3951394,,,302 WALNUT AVENUE,BRONX
3869212,,,,
4014125,,WEST 100TH STREET,,MANHATTAN
3880380,,,,
3963883,,CROSS BRONX EXPRESSWAY,,BRONX
4029109,,,43-02 BELL BOULEVARD,QUEENS
3851143,,,,
3958442,"(40.739664, -73.984509)",,,MANHATTAN
3853292,,,,
3879003,,,,
3999016,,,137-04 GUY R. BREWER BOULEVARD,QUEENS
3933521,,,,
3914079,,,,
3824889,,,,
4043451,,,,
3964013,,,1123 DEAN STREET,BROOKLYN
3945544,,WASHINGTON BRIDGE,,MANHATTAN
4003102,"(40.7173751, -73.94881579999999)",,,
3936792,,,,
4035571,,,,
3840288,,,,
3911054,,,,
3949086,,,,
3850352,"(40.7684142, -73.98173729999999)",,,MANHATTAN
3981083,,,,
4040689,,,,QUEENS
4028431,,,,
4031950,"(40.6667618, -73.8006329)",,,QUEENS
4003623,,,,
4049324,,,21 EAST 49TH STREET,MANHATTAN
3902198,,,,
4004038,,MADISON AVENUE,,MANHATTAN
3985830,,,,
3992348,,GOWANUS EXPRESSWAY,,BROOKLYN
3944510,,,1531 WILLIAMSBRIDGE ROAD,BRONX
3823775,,,109-18 NORTHERN BOULEVARD,QUEENS
3916628,,RICHMOND AVENUE,,STATEN ISLAND
3849572,"(40.6340114, -73.8816466)",,,BROOKLYN
4001643,,,,
4043577,,MAJOR DEEGAN EXPRESSWAY,,BRONX
4042618,,,,
3964735,,,,
3849735,,,,
3956641,,FDR DRIVE,,MANHATTAN
3937768,"(40.5984376, -74.0785822)",,,STATEN ISLAND
4003612,,,,
4015873,,,,
3835422,,,,
3831034,,,,
3829179,,,,
3895878,,GOWANUS EXPRESSWAY,,BROOKLYN
3903759,,,,
3985125,,,,
3961723,,,,
3960962,,LONG ISLAND EXPRESSWAY,,QUEENS
4054118,,,,
4052010,,,,
3859588,,,,
3875848,,,,
4041655,,,,
3880627,,,,
3891770,,,,
3996879,,,,
4055916,,,,
3971860,,,134-06 ROCKAWAY BOULEVARD,QUEENS
3962064,,,,
4048510,,HEMPSTEAD AVENUE,,QUEENS
3921219,,BRONX RIVER PARKWAY,,BRONX
3881775,,,,
3872315,,,,
3865311,,,,
4053869,,,,
3995520,,,,
3930338,,,,
3888798,,,,
3835011,,,,
3896751,,,,
3866497,,,,
3962783,,GRAND CENTRAL PARKWAY,,QUEENS
3837569,,,,
3888565,,,,
3858406,,,,
3893516,,,,
3955627,,GRAND CENTRAL PARKWAY,,QUEENS
4002101,"(40.7688783, -73.8686357)",,,QUEENS
3843321,,,2910 VALENTINE AVENUE,BRONX
3912117,"(40.824842, -73.83655689999999)",,,BRONX
3854472,,MANHATTAN BRIDGE LOWER LEVEL,,MANHATTAN
3831067,"(40.5985167, -74.08220899999999)",,,STATEN ISLAND
3990378,,,,
3831834,,,,
3873208,,VAN WYCK EXPRESSWAY,,QUEENS
3896611,,,,
3900844,,,,
3991686,"(40.6828011, -73.80622040000002)",,,QUEENS
3887846,,75TH AVENUE,,QUEENS
3965738,,,,
3983985,,,,
3947452,"(40.8416509, -73.8414056)",,,BRONX
3957034,,,,
3910315,,,391 EAST 138TH STREET,BRONX
3973391,,,26 1ST AVENUE,MANHATTAN
3877274,,,,
4003545,,,,
3942610,,CROSS BRONX EXPRESSWAY,,BRONX
3944683,,,,
4031522,"(40.7681298, -73.90470739999999)",,,QUEENS
3970967,,NEW LOTS AVENUE,,BROOKLYN
3889111,,,,
3923708,,,,
4051991,,CROSS ISLAND PARKWAY,,QUEENS
3839034,,VAN WYCK EXPRESSWAY,,QUEENS
3871949,,,,
3851723,,CROSS ISLAND PARKWAY,,QUEENS
3990314,,,64 EDENS ALLEY,MANHATTAN
4026664,"(40.7797263, -73.9267389158453)",,,QUEENS
3843799,,,,
3983115,,,,
3931673,,,,
4014961,,,2130 CATON AVENUE,BROOKLYN
3957226,,,300 EAST 59TH STREET,MANHATTAN
3923653,,,2002 EAST 34TH STREET,BROOKLYN
3854966,,BELT PARKWAY,,BROOKLYN
3828339,,,497 MEEKER AVENUE,BROOKLYN
3826255,,,,
3913378,,,,
3853596,,,95-29 106TH STREET,QUEENS
3891530,,,,
3929490,,,,
3866710,,,803 EAST 161ST STREET,BRONX
3911829,,ROBERT F. KENNEDY BRIDGE SOUTHBOUND,,QUEENS
3922631,,,,
3977094,,,254 BRUCKNER BOULEVARD,BRONX
3925041,,,310 CANAL STREET,MANHATTAN
3852408,,,,
3830841,,,,
4005922,,,178 MANN AVENUE,STATEN ISLAND
4007585,,,,
3825590,,,,
3906051,,,,
4002845,,,,
4020277,,RECTOR STREET,,MANHATTAN
3922866,,,,
3929244,,LONG ISLAND EXPRESSWAY,,QUEENS
3912387,,,,MANHATTAN
4000570,,EAST 135TH STREET,,MANHATTAN
3986585,,,,
3911513,,,,
3862579,,,,
3884681,,,,
3878286,,,,
3996872,,,,BROOKLYN
3923710,,,,
3982952,,,,
3973411,,,351 EAST 103RD STREET,MANHATTAN
4020329,,,,
3903677,"(40.6069015, -74.0775137)",,,STATEN ISLAND
3865517,,,,
3927520,,,222 LOGAN STREET,BROOKLYN
4039091,,,,
3985135,,,,
3857879,,ROBERT F. KENNEDY BRIDGE,,MANHATTAN
3841593,,COLUMBUS CIRCLE,,MANHATTAN
3899191,,WHITESTONE BRIDGE (TOLL),,QUEENS
3978916,,ATLANTIC AVENUE,,BROOKLYN
3897114,,,,
3917810,,,,
3986389,,,,
4005608,,,,
3846807,,,,
4056181,,,,
3862538,,,,
3909108,,,31 CHAMBERS STREET,MANHATTAN
3963391,,,,
3873835,,,,
4011429,,BELT PARKWAY,,BROOKLYN
3956670,,,123 EAST 138TH STREET,BRONX
4031781,,,,
4014830,,,,
3828974,,,,
3841170,,,,
4000847,,,94-15 43RD AVENUE,QUEENS
3882677,,,,
4040331,,HUTCHINSON RIVER PARKWAY,,BRONX
3887672,,,,
3936441,"(40.718002, -73.8430107)",,,QUEENS
3829748,,,,
3873147,,DOCTOR THEODORE KAZIMIROFF BOULEVARD,,BRONX
3835550,,,,
3989247,,FDR DRIVE,,MANHATTAN
3887608,,,,
3950814,,,,
3957871,,,,
4046162,,,,
3916503,,,,
3923628,,,,
4010412,,BRONX RIVER PARKWAY,,BRONX
3944994,,,,
3912602,,GRAND CENTRAL PARKWAY,,QUEENS
3980452,,,1943 ATLANTIC AVENUE,BROOKLYN
3967159,,,,
3857742,,,,
3997139,,,,
3969955,,,,
3862213,,HEMPSTEAD AVENUE,,QUEENS
3895906,,GRAND CENTRAL PARKWAY,,QUEENS
3855871,,,,
3962977,,,,
3911222,,,,
3982006,,,,
3837235,,WEST 4TH STREET,,MANHATTAN
4011018,,,2334 RICHMOND ROAD,STATEN ISLAND
4001833,,,,
4003334,,,,
4001051,,,,
3823007,,,,
3838063,,,90 SOUTH 4TH STREET,BROOKLYN
3849402,,,3799 DYRE AVENUE,BRONX
3911570,"(40.7603685, -74.003534)",,,MANHATTAN
3878610,,,,
4054685,,WEST 14TH STREET,,MANHATTAN
4025451,,,,
4018593,,,,
3961261,,,,
3970822,,,,
3867726,,,,
3995092,,,215 HAMILTON AVENUE,BROOKLYN
3947322,,QUEENS-MIDTOWN TUNNEL,,MANHATTAN
3855210,,,,
3856058,,,1000 CASTLE HILL AVENUE,BRONX
3955326,,,,
4033394,,,,
3996372,,,752 WEST END AVENUE,MANHATTAN
3834465,,VERRAZZANO-NARROWS BRIDGE,,BROOKLYN
3975701,,,,
3999108,,,9701 AVENUE D,BROOKLYN
3998821,"(40.5922923, -74.1535089)",,,STATEN ISLAND
3978667,,,,QUEENS
3912890,,,,
4026383,,,,
4036795,,,115-15 101ST AVENUE,QUEENS
4036545,,,,
3955359,,,,
3932451,,DAHLIA AVENUE,,QUEENS
3821075,,,,
3890594,,,,
3964356,,,,
3834766,,JACKSON AVENUE,,QUEENS
3914002,,,625 MADISON AVENUE,MANHATTAN
3911155,,,,
3944157,,VAN WYCK EXPRESSWAY,,QUEENS
3954291,,,,
3919564,,,,
3874806,,,,
3881683,,,611 WEST 158TH STREET,MANHATTAN
4034315,,,,
3947837,,,,
3874137,,,,
4027848,,,,
4011466,,,,
3946070,,,,
3964086,,,,
3964081,,,,
3957104,,,,
4011484,,,,
3949836,,MAJOR DEEGAN EXPRESSWAY,,BRONX
4020179,,,,
3837510,,,,
3927007,,,,
3892562,"(40.6462346, -73.7446087)",,,QUEENS
3822604,,,,MANHATTAN
3866916,,,,
3941056,,,,
3919414,,,,
3974163,,,2118 BEVERLEY ROAD,BROOKLYN
4013699,,,,
4005706,,,31-11 BROADWAY,QUEENS
3892163,,,,
3868951,,,10015 4TH AVENUE,BROOKLYN
4008577,,,,
3914155,,,,
3856272,,,,
3974791,"(40.5879153812155, -73.9737317071823)",,,BROOKLYN
3862814,,,,
3847188,"(40.6340114, -73.8816466)",,,BROOKLYN
4047378,,,,
4043214,,,,
4048861,,,,
3892355,,,,
4004420,,,,
3886456,,,800 EAST 215TH STREET,BRONX
3978686,,,398 EAST 52ND STREET,MANHATTAN
3933009,,,,
3881738,,,,
3858357,,,,
3835535,,,,
3888675,,,,
3963288,"(40.8186987, -73.96111859999999)",,,MANHATTAN
3831463,,QUEENS BOULEVARD,,QUEENS
3997395,,,,
3836740,,,,
3899396,,,,
3980072,,LONG ISLAND EXPRESSWAY,,QUEENS
4011256,"(40.70614575, -73.9969304206658)",,,MANHATTAN
4003399,,,,
3856149,"(40.8530867, -73.9181807)",,,BRONX
3920717,,BELT PARKWAY,,BROOKLYN
3957405,,NEW ENGLAND THRUWAY,,BRONX
3904392,,,,
3845038,,FDR DRIVE,,MANHATTAN
3875434,,,130-03 109TH AVENUE,QUEENS
3877964,,VAN WYCK EXPRESSWAY,,QUEENS
3968488,,,1309 3RD AVENUE,MANHATTAN
3881360,,,798 MORRIS AVENUE,BRONX
3851615,,,161-16 45TH AVENUE,QUEENS
4001481,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3989457,,,,
3968954,,,,
3992418,,,,
3904472,,,,
3993476,,,,
4032879,,,,
3996328,,,,
3826512,,,,
3903141,,1ST AVENUE,,MANHATTAN
4004483,,,,
3957191,,,,
3871090,,CROSS BRONX EXPRESSWAY,,BRONX
3974836,,,,
3908943,,,,
3910478,"(40.76786870000001, -73.9834487)",,,MANHATTAN
4003992,,,560 STATE STREET,BROOKLYN
3937677,,,45-01 KISSENA BOULEVARD,QUEENS
3981256,,,,
3920026,,,,
4002927,,,,
3990262,,,933 VAN DUZER STREET,STATEN ISLAND
4032033,,,216 WALKER STREET,STATEN ISLAND
3834751,,65TH STREET TRANSVERSE,,MANHATTAN
4012788,,,,
3958432,,,,
3902831,,,,
3983246,"(40.8329981, -73.8616211)",,,BRONX
3974716,"(40.7489255, -73.7564841)",,,QUEENS
3981957,,,,
3922191,,HUTCHINSON RIVER EXPRESSWAY,,BRONX
4046392,,QUEENS BOULEVARD,,QUEENS
3915659,,,,
3937196,,BELT PARKWAY,,QUEENS
4030412,,,,
3872756,,,,MANHATTAN
3956817,,,,
3882330,,OCEAN PARKWAY,,BROOKLYN
3982344,,EASTERN PARKWAY,,BROOKLYN
4002640,,,,
4028910,,,,
4017721,,,,
3893591,,,,
3838563,,,,
3899346,,,,
3876238,,,,
3917764,,,,
3971299,,,,
3845017,,,,
3823215,,,11-02 130TH STREET,QUEENS
3926884,,,,
3902049,,,,
3992122,,,,
3983948,,,,
3844387,,,16 ALBANY STREET,MANHATTAN
4030294,,,,
4025783,"(40.8264027, -73.9431638)",,,MANHATTAN
3843464,,,1402 DITMAS AVENUE,BROOKLYN
3822938,,,111-11 VAN WYCK EXPRESSWAY EAST,QUEENS
3969631,,LOOP ROAD,,STATEN ISLAND
3935376,,,,
3891208,,,252 EAST 57TH STREET,MANHATTAN
4012910,"(40.80205005, -73.8297471344276)",,,QUEENS
3905607,,,,
3888731,,,,
4041037,,,175-39 GRAND CENTRAL PARKWAY,QUEENS
3948860,,,,
3904773,,,,
3967373,,LONG ISLAND EXPRESSWAY,,QUEENS
3917308,,,,
3994987,,,41-17 BROADWAY,QUEENS
3847061,,,260 65TH STREET,BROOKLYN
3885711,,BELT PARKWAY,,QUEENS
3889038,,,156 WEST 230TH STREET,BRONX
3869292,,,,
3901634,,,,
3981872,,,,
3895317,,,,
3849983,,,,
3987546,,,,
3923504,,,,
3851653,,,,
3943735,,BELT PARKWAY,,BROOKLYN
3849001,,1ST AVENUE,,MANHATTAN
4037839,,,,
3908214,,,,
4030266,,,,
3856484,,,,
3881371,,,4335 HYLAN BOULEVARD,STATEN ISLAND
3886645,,,,
3856256,,,,
4007401,,,,
3985510,,,,QUEENS
3861673,,,,
4007086,,,1926 AVE W,BROOKLYN
3900703,,,2020 DITMAS AVENUE,BROOKLYN
4051697,,,,
3957778,,,,
3885216,"(40.7649999, -73.97670029999999)",,,MANHATTAN
3901148,,VAN WYCK EXPRESSWAY,,QUEENS
4006053,,,,
3908175,,,,
3834612,,,,
3900861,,,,
3902458,,PROSPECT EXPRESSWAY,,BROOKLYN
3840254,,WEST 143RD STREET,,MANHATTAN
3875960,,,,
3987505,"(40.8516527, -73.9596491)",,,
3967813,,,182-03A HORACE HARDING EXPRESSWAY,QUEENS
3849699,,,,
3948366,,,,
4013182,,,1001 WHITLOCK AVENUE,BRONX
3831525,,,42-01 204TH STREET,QUEENS
3982750,,,,
3935650,,,,
3953964,,,,
3868559,,,6401 6TH AVENUE,BROOKLYN
3853805,,,,
3825002,,,,
3849815,,,1414 PRESIDENT STREET,BROOKLYN
3960782,,CROSS ISLAND PARKWAY,,
3900420,,,2297 CEDAR AVENUE,BRONX
3856499,,,,
3910935,"(40.7736093, -73.95779999999999)",,,MANHATTAN
3903283,,,,
3907821,,,241 ATLANTIC AVENUE,BROOKLYN
3917385,,BRUCKNER BOULEVARD,,BRONX
4017652,,,,
3862448,,,,
3976134,,,,
3932324,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3867397,,,,
3969342,,,,
4009558,,,,
3999348,,,,
3896503,,,1431 BRUCKNER BOULEVARD,BRONX
3867284,,,,
3944065,,,,
3893562,,,,
4021096,,,,
3835480,,,79-57 JUNIPER VALLEY ROAD,QUEENS
3964497,,GRAND CENTRAL PARKWAY,,QUEENS
3848360,"(40.8651383, -73.8360051)",,,BRONX
3873992,,,,
4009806,,,,
3859750,,LONG ISLAND EXPRESSWAY,,QUEENS
3898748,,,,
4036170,,,,
3883578,,,,
4014422,,,693 EAST GUN HILL ROAD,BRONX
3832413,,,,
4054971,,,,
4040014,"(40.7127753, -74.0059728)",,,
4056149,,,,
3945403,,,,
4030292,,,,
3841069,,,,
3958919,,,1115 MADISON AVENUE,MANHATTAN
3936313,,,125 CROSS BRONX EXPRESSWAY,BRONX
3895707,"(40.6345247, -74.14157045)",,,STATEN ISLAND
4036935,,,,
3958782,,,,
3908896,,,,
3852904,,WOODHAVEN BOULEVARD,,QUEENS
4032105,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3826159,,,1114 EAST 17TH STREET,BROOKLYN
3961305,,,,
3833464,,,,
3999977,,,,
3933506,,,,
3937635,,,83 SUTTON STREET,BROOKLYN
3966593,,,,
3943790,,,,
3984945,,,,BROOKLYN
3940183,,,,
3885976,,,396 EAST 170TH STREET,BRONX
3918281,,,,
3933427,,,,
3909037,,,,
3903240,,,900 ATLANTIC AVENUE,BROOKLYN
3969777,,,,
3949766,,,,
4051647,,,,
3837253,,,,
3885651,,,,
4026724,,,2111 BRUCKNER BOULEVARD,BRONX
3877769,,,,
3879178,,,,
3949953,,,,
4000606,"(40.81732119999999, -73.8061098)",,,BRONX
3976825,,,,
3877526,,,,
3937271,,,,
3902789,,,,
3955491,,,,
4001504,,,,
3868049,,,,
3927519,,,838 VERMONT STREET,BROOKLYN
4025683,,,,
3977164,,VERRAZZANO-NARROWS BRIDGE,,BROOKLYN
3925434,,,,
4034866,,,,
3974066,,,,
3987517,,,,
3838824,,,,
3918881,,,,
3890439,,,,
3853473,,,,
3912957,,,17 EAST 97TH STREET,MANHATTAN
3971260,,,4651 HYLAN BOULEVARD,STATEN ISLAND
4004941,,,,
3849117,,BELT PARKWAY,,BROOKLYN
3867959,,,,
3851409,,,1579 BUSHWICK AVENUE,BROOKLYN
3883479,,,,
3949111,,,,
3905726,,LONG ISLAND EXPRESSWAY,,QUEENS
3983638,,,,
3892125,,CHELSEA ROAD,,STATEN ISLAND
3909869,,HILLSIDE AVENUE,,QUEENS
3999949,,,44-01 KISSENA BOULEVARD,QUEENS
3866459,,,,
3866975,,,120 ALDRICH STREET,BRONX
3840950,,,,
4014082,,LONG ISLAND EXPRESSWAY,,QUEENS
4048094,,,,
4010364,,,,
3877608,,GRAND CENTRAL PARKWAY,,QUEENS
3966848,,,125 CROSS BRONX EXPRESSWAY,BRONX
4008120,,,,
3886353,,EDGEMERE AVENUE,,QUEENS
3935168,,,775 58TH STREET,BROOKLYN
4006601,,,34-01 CLEARVIEW EXPRESSWAY SERVICE ROAD,QUEENS
3860199,,,,
4012378,,,,
3939047,,,,
4033851,,63RD ROAD,,QUEENS
3993313,,,,
4011903,,,241 WEST 105TH STREET,MANHATTAN
3897145,,,,
3844268,,,,
4036848,,,,
3909357,,,,
3994058,,LONG ISLAND EXPRESSWAY,,QUEENS
3855513,,,,
4048936,,,,
3822966,,,,
3844485,,,,
3846140,,,,
3935865,,,141-01 59TH AVENUE,QUEENS
4054976,,,,
3857588,,HUGH L. CAREY TUNNEL,,BROOKLYN
3937575,,,,
3985964,"(40.608888, -74.1324781063814)",,,STATEN ISLAND
4002016,"(40.6950599, -73.9897252)",,,BROOKLYN
3951349,,,,
3948673,,,51 EAST 168TH STREET,BRONX
4045013,,LONG ISLAND EXPRESSWAY,,QUEENS
3821150,,,1441 SAINT NICHOLAS AVENUE,MANHATTAN
3969606,,,,
4053536,"(40.79519695, -73.9148633718247)",,,MANHATTAN
3937011,,,,
3932230,,,,
3899149,,,,
3976444,,,,
4018098,,LONG ISLAND EXPRESSWAY,,QUEENS
4025806,"(40.675959, -73.9044359)",,,BROOKLYN
4004759,,,,
3992058,,,,
3939294,,,,
3932001,,,34 EAST 125TH STREET,MANHATTAN
3864288,,,,
3889282,,,,
4032288,,,,
3842689,,,,
3820914,,,242 EAST 36TH STREET,MANHATTAN
4032606,,,,
3952978,,,,
4028188,,,,
3842594,,,96-12 91ST AVENUE,QUEENS
3826279,,,,
3982419,,,,
4051160,,,,
3868326,,,,
3998880,,,,
4005137,,,,
4016013,,,,
3977259,,GRAND AVENUE,,QUEENS
3975449,,3RD AVENUE,,BRONX
3822943,,,,
4032380,,,,
3829425,,,,
3876328,,,,
3997091,,,,
3974111,"(40.8277942, -73.9118528)",,,BRONX
3840270,,,,
3996436,,,,
3957943,,,,
4005639,,,,
4041504,,52ND STREET,,BROOKLYN
3899370,,,1688 PRESIDENT STREET,BROOKLYN
4059527,,,,
3990978,,,,
3831847,,MORRISON AVENUE,,BRONX
3952732,"(40.8153811, -73.8598329)",,,BRONX
4006153,,,,
3862350,"(40.8538593, -73.9159184)",,,BRONX
3935442,,,,
3915472,"(40.678303, -73.872878)",,,BROOKLYN
3990885,,,13699 FRANKLIN AVENUE,QUEENS
3945699,,,,
3925698,,,,
3846281,,1ST AVENUE,,MANHATTAN
3890283,,,,
3837969,,,,
3965726,,,,
3873389,,,1401 ATLANTIC AVENUE,BROOKLYN
3863843,,,,
3901389,,,,
3823671,,,169-31 109TH AVENUE,QUEENS
3968376,,,,
3858722,,,4041 18TH AVENUE,BROOKLYN
3953642,,,,
3912443,,BELT PARKWAY,,BROOKLYN
3888340,,,146-06 58TH AVENUE,QUEENS
3852402,,,,
3906840,,,,
3974279,,,,
4043694,,,,
3993478,,,,
3861810,,,,
4013584,,,,
3872531,,,,
4009383,,,29 TROUTMAN STREET,BROOKLYN
3836862,,,,
3907119,,,,
3963118,,,,
3857269,,,,
3980637,,,,
3897233,,,,
3870550,,,182-19 HORACE HARDING EXPRESSWAY,QUEENS
3933636,,,,
3851766,,,,
3936600,,,,
3857803,,WEST 47TH STREET,,MANHATTAN
3983216,,,,
4027304,,,,
3888175,,,,
3907282,,,,
3836621,,,189 WEST GUN HILL ROAD,BRONX
4003891,,,34-24 HUNTERS POINT AVENUE,QUEENS
4005217,,,,
3899710,,,,
3936175,,,,
3904848,,,545 DUMONT AVENUE,BROOKLYN
3862628,,,,
3844215,,,,
3825687,,,,
4025570,,,,
3910173,,,221 BYRNE AVENUE,STATEN ISLAND
4038368,,,,
3899253,,THROGS NECK BRIDGE,,QUEENS
3821183,,,1334 YORK AVENUE,MANHATTAN
4041008,"(40.6956205, -73.9654068)",,,BROOKLYN
3925487,,,,
4030335,,,,
4008680,,,352 CLAWSON STREET,STATEN ISLAND
3966773,,GRAND CENTRAL PARKWAY,,QUEENS
3936388,,,100 GOLD STREET,MANHATTAN
4007482,,23RD STREET,,QUEENS
3962229,,,,
3994743,,,1450 FOREST AVENUE,STATEN ISLAND
3958103,,,,
3910746,,,,
3973347,,,499 WEST 133RD STREET,MANHATTAN
4002732,,,,
4002678,,,,
3955219,,,1101 EAST 177TH STREET,BRONX
3949448,,,,
3943811,,,,
4016256,,,,
3870590,,METROPOLITAN AVENUE,,BROOKLYN
3840117,"(40.7904084, -73.9367296)",,,MANHATTAN
3895982,,,,
3857684,,,,
4020859,"(40.81535, -73.9365005)",,,MANHATTAN
3868752,,,,
4007853,,,,
3922694,"(40.7092423, -73.8701379)",,,QUEENS
3905984,,,,
3961693,,,,
3919520,"(40.7307307, -73.9150231)",,,QUEENS
3863020,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3907982,,,137-32 ROCKAWAY BOULEVARD,QUEENS
3896871,,,,
4033078,,,,
3960399,,,112-11 ATLANTIC AVENUE,QUEENS
3894997,,,25-02 46TH STREET,QUEENS
3898870,,,,
4035625,,,,
3835534,"(40.5848947, -73.9486622)",,,BROOKLYN
4004688,,,,
3869205,,,,
3926755,,,,
4047431,"(40.7547232, -73.97590799999999)",,,MANHATTAN
3861143,,,,MANHATTAN
3825593,,,,
3880206,,,,
3926038,,,,
3891512,,,,
3992538,,,,
3985154,,,,
4042619,,,,
3877118,,,,
3967836,,WHITESTONE BRIDGE (TOLL),,QUEENS
3875081,,,62-19 COOPER AVENUE,QUEENS
3840885,,,,
3871591,,,,
3841570,,,,
3952105,,BELT PARKWAY,,QUEENS
4035164,,,,
4046732,,,,
3836937,,,,
3905767,,,,
3859964,,,,
4039566,,,2045 FOREST AVENUE,STATEN ISLAND
3833255,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3856702,,SHORE PARKWAY,,BROOKLYN
3830403,,,,
4018659,,HENRY HUDSON PARKWAY,,MANHATTAN
3956981,,,,
3892548,,,,
4049493,,,,
4029590,,MAJOR DEEGAN EXPRESSWAY,,BRONX
4039330,,,,
3881457,,,200 WILLOUGHBY AVENUE,BROOKLYN
3936505,,,,
3980273,,SAND LANE,,STATEN ISLAND
3862876,,,,
3892154,,,527 HICKS STREET,BROOKLYN
4053769,,,,
4004235,,,,
3884508,,,,
3979838,,,,
4019975,,,,
3948858,,,,
3880812,,,,
3947036,,MORRISON AVENUE,,BRONX
3915739,,,,
3846653,,,1688A WESTCHESTER AVENUE,BRONX
